num_critic_for_reviews,duration,actor_3_fb_likes,actor_1_fb_likes,num_voted_users,cast_total_fb_likes,facenumber_in_poster,num_user_for_reviews,actor_2_fb_likes,imdb_score,movie_fb_likes
40.0,94.0,17.0,235.0,29392,303,1.0,91.0,46.0,6.6,0
251.0,95.0,102.0,499.0,61912,1120,0.0,352.0,298.0,6.5,0
94.0,105.0,383.0,901.0,126464,3464,1.0,175.0,605.0,7.3,0
102.0,103.0,925.0,3000.0,311075,7521,5.0,305.0,1000.0,7.5,20000
21.0,102.0,801.0,19000.0,36918,21499,4.0,42.0,875.0,5.9,3000
94.0,116.0,481.0,13000.0,77366,14701,1.0,194.0,521.0,7.4,0
173.0,110.0,555.0,10000.0,219171,13069,2.0,388.0,1000.0,6.9,19000
287.0,120.0,5.0,103.0,217740,129,3.0,1641.0,21.0,7.9,0
176.0,122.0,158.0,18000.0,822500,19078,0.0,2715.0,828.0,8.4,22000
479.0,118.0,520.0,14000.0,503631,15732,0.0,636.0,1000.0,8.0,64000
27.0,107.0,247.0,742.0,87538,2151,1.0,79.0,384.0,6.0,0
20.0,45.0,260.0,460.0,18058,2380,0.0,68.0,292.0,7.3,0
60.0,102.0,882.0,17000.0,6723,30978,1.0,36.0,13000.0,6.8,1000
70.0,154.0,271.0,852.0,60988,2592,0.0,199.0,581.0,7.8,6000
43.0,103.0,13.0,94.0,2659,213,2.0,25.0,80.0,5.7,558
1.0,141.0,635.0,11000.0,62,13390,2.0,1.0,744.0,6.1,0
454.0,114.0,305.0,19000.0,467613,20295,1.0,608.0,393.0,8.1,165000
25.0,109.0,271.0,1000.0,18140,2419,1.0,60.0,745.0,6.1,855
46.0,124.0,572.0,874.0,12974,2667,0.0,84.0,816.0,7.5,0
111.0,94.0,569.0,17000.0,32002,20154,1.0,103.0,975.0,6.2,0
393.0,100.0,250.0,1000.0,134869,1949,1.0,304.0,340.0,6.2,57000
318.0,101.0,598.0,2000.0,157857,4400,0.0,1191.0,742.0,7.9,12000
55.0,98.0,624.0,816.0,71183,3617,1.0,183.0,695.0,7.4,0
157.0,102.0,27.0,925.0,77724,1018,0.0,162.0,38.0,6.6,26000
280.0,94.0,39.0,326.0,85333,486,0.0,421.0,48.0,7.3,0
109.0,92.0,217.0,925.0,189413,1953,3.0,306.0,692.0,7.5,15000
41.0,113.0,607.0,2000.0,9811,6510,8.0,100.0,721.0,5.6,1000
27.0,115.0,902.0,23000.0,36624,29370,4.0,132.0,4000.0,7.3,0
462.0,95.0,259.0,11000.0,139749,11946,0.0,509.0,326.0,6.4,29000
152.0,87.0,383.0,1000.0,34711,2452,0.0,468.0,431.0,5.0,0
69.0,88.0,799.0,934.0,29008,3707,1.0,99.0,927.0,5.4,896
140.0,183.0,652.0,22000.0,232577,34025,2.0,1026.0,11000.0,8.2,11000
130.0,97.0,957.0,22000.0,67604,29252,0.0,218.0,4000.0,7.1,12000
66.0,94.0,566.0,925.0,27580,3423,1.0,172.0,738.0,5.3,0
238.0,112.0,874.0,12000.0,64747,15800,1.0,122.0,1000.0,6.5,12000
198.0,98.0,562.0,3000.0,29867,4567,0.0,181.0,658.0,6.2,27000
154.0,104.0,1000.0,4000.0,92074,12170,1.0,502.0,4000.0,6.4,0
19.0,118.0,2.0,90.0,13442,114,0.0,59.0,22.0,7.2,0
131.0,120.0,1000.0,22000.0,69576,40117,3.0,207.0,13000.0,6.9,2000
97.0,99.0,971.0,11000.0,80305,15369,0.0,393.0,983.0,5.7,0
355.0,109.0,953.0,15000.0,181025,27788,2.0,336.0,10000.0,7.7,38000
138.0,105.0,13000.0,15000.0,39782,44037,1.0,172.0,14000.0,5.4,11000
102.0,106.0,883.0,23000.0,26846,26652,0.0,193.0,1000.0,5.6,0
419.0,123.0,149.0,13000.0,265507,14100,0.0,388.0,876.0,7.7,90000
37.0,86.0,685.0,833.0,15939,4435,3.0,87.0,807.0,5.1,0
78.0,120.0,944.0,20000.0,27044,22383,2.0,240.0,1000.0,6.8,0
181.0,227.0,87.0,607.0,192775,1076,8.0,559.0,202.0,8.4,11000
220.0,119.0,593.0,908.0,36372,3226,0.0,491.0,764.0,4.9,3000
349.0,115.0,612.0,2000.0,86664,4896,1.0,252.0,820.0,7.1,38000
241.0,114.0,616.0,956.0,67822,3861,0.0,279.0,878.0,6.6,0
103.0,90.0,458.0,1000.0,38248,2666,0.0,250.0,650.0,6.1,0
151.0,94.0,731.0,2000.0,26905,5440,5.0,614.0,864.0,4.1,0
344.0,106.0,850.0,14000.0,229687,18003,0.0,637.0,1000.0,5.8,15000
185.0,98.0,594.0,18000.0,294163,20060,0.0,718.0,636.0,8.1,33000
112.0,126.0,697.0,18000.0,47626,22745,1.0,118.0,2000.0,7.6,0
676.0,100.0,228.0,33000.0,431578,34337,0.0,1264.0,745.0,7.8,81000
74.0,89.0,231.0,811.0,23408,2167,8.0,105.0,636.0,4.6,810
65.0,111.0,106.0,818.0,15582,1450,0.0,132.0,511.0,6.0,849
274.0,100.0,306.0,10000.0,212167,11471,1.0,713.0,1000.0,7.0,0
50.0,115.0,100.0,116.0,12596,525,0.0,64.0,110.0,6.7,0
96.0,106.0,649.0,907.0,8427,3462,5.0,88.0,807.0,6.4,1000
68.0,124.0,865.0,1000.0,14322,5135,0.0,116.0,886.0,7.2,0
111.0,107.0,141.0,893.0,73347,2044,1.0,296.0,822.0,7.4,0
128.0,99.0,628.0,14000.0,33088,16461,3.0,143.0,982.0,4.8,0
160.0,90.0,162.0,193.0,28964,608,0.0,457.0,184.0,4.0,949
93.0,101.0,266.0,838.0,57140,1812,0.0,195.0,328.0,6.2,6000
278.0,119.0,400.0,19000.0,166269,20391,3.0,735.0,567.0,7.7,0
81.0,103.0,125.0,512.0,13874,1002,2.0,52.0,316.0,6.7,0
58.0,134.0,258.0,12000.0,45703,12749,1.0,156.0,310.0,7.9,0
153.0,155.0,170.0,3000.0,189032,3677,15.0,560.0,360.0,7.9,0
25.0,94.0,232.0,1000.0,17074,2210,0.0,55.0,605.0,5.5,466
46.0,95.0,461.0,1000.0,6095,3845,0.0,76.0,786.0,6.2,1000
161.0,89.0,399.0,919.0,49721,2559,0.0,211.0,557.0,5.1,0
108.0,97.0,579.0,912.0,13048,2682,2.0,227.0,786.0,4.1,243
69.0,90.0,613.0,882.0,17983,2661,2.0,127.0,874.0,6.7,0
78.0,92.0,129.0,472.0,27486,1045,1.0,284.0,239.0,4.7,0
129.0,100.0,415.0,826.0,15385,2958,2.0,84.0,622.0,6.4,0
135.0,117.0,461.0,3000.0,14814,4204,4.0,114.0,646.0,6.3,0
96.0,84.0,918.0,989.0,17328,4660,3.0,237.0,982.0,5.5,673
417.0,140.0,619.0,33000.0,187170,34413,3.0,376.0,748.0,7.3,47000
172.0,108.0,537.0,775.0,50056,3033,2.0,152.0,614.0,6.3,0
88.0,109.0,159.0,471.0,13320,1069,1.0,415.0,308.0,4.9,327
388.0,131.0,383.0,10000.0,332065,11114,0.0,876.0,602.0,7.6,16000
45.0,114.0,563.0,695.0,22797,3444,1.0,96.0,654.0,6.0,0
414.0,97.0,748.0,11000.0,111625,14025,1.0,369.0,820.0,6.2,20000
291.0,122.0,123.0,22000.0,57210,22574,3.0,158.0,164.0,6.8,13000
97.0,87.0,484.0,826.0,39788,2689,1.0,619.0,503.0,4.5,0
37.0,85.0,23.0,354.0,2037,568,0.0,22.0,173.0,5.7,175
68.0,85.0,44.0,468.0,2673,646,0.0,31.0,67.0,8.4,116
90.0,101.0,377.0,1000.0,16340,2764,1.0,355.0,786.0,4.6,356
81.0,121.0,526.0,907.0,4603,3633,4.0,91.0,585.0,6.2,489
221.0,107.0,358.0,11000.0,106111,17627,0.0,181.0,5000.0,7.0,49000
230.0,111.0,727.0,796.0,55665,2633,1.0,118.0,787.0,6.9,10000
57.0,92.0,366.0,14000.0,19768,15644,1.0,135.0,442.0,6.1,566
119.0,97.0,308.0,436.0,30643,1172,3.0,144.0,324.0,6.7,622
97.0,97.0,745.0,12000.0,9294,15209,2.0,140.0,821.0,5.6,251
119.0,125.0,65.0,427.0,9649,729,7.0,226.0,66.0,6.6,1000
42.0,124.0,563.0,11000.0,13692,12685,0.0,55.0,860.0,6.4,877
24.0,76.0,47.0,595.0,2724,1139,0.0,53.0,417.0,2.8,436
208.0,107.0,353.0,746.0,53471,2377,3.0,224.0,561.0,5.4,29000
42.0,91.0,629.0,925.0,7159,2913,2.0,88.0,660.0,5.0,247
44.0,96.0,670.0,989.0,7403,3142,1.0,162.0,841.0,5.1,648
230.0,142.0,1000.0,22000.0,152306,29475,0.0,513.0,5000.0,8.0,16000
46.0,103.0,782.0,1000.0,22649,4676,0.0,212.0,872.0,5.9,1000
18.0,60.0,186.0,443.0,7122,981,1.0,77.0,319.0,7.5,576
249.0,117.0,12000.0,22000.0,537419,47728,1.0,1028.0,12000.0,8.2,35000
197.0,116.0,539.0,3000.0,52421,5012,0.0,200.0,788.0,7.0,0
71.0,118.0,274.0,556.0,17261,1873,1.0,125.0,463.0,6.6,455
190.0,108.0,254.0,11000.0,24150,12178,0.0,118.0,883.0,6.7,923
50.0,94.0,612.0,11000.0,8055,13524,4.0,89.0,897.0,5.5,816
63.0,97.0,461.0,890.0,26598,3161,4.0,132.0,852.0,4.9,1000
104.0,97.0,692.0,14000.0,18966,16502,5.0,141.0,1000.0,6.9,0
49.0,91.0,596.0,8000.0,6562,10732,0.0,66.0,625.0,5.6,647
300.0,107.0,39.0,65.0,307639,173,1.0,513.0,49.0,8.0,32000
43.0,95.0,426.0,931.0,4065,3322,6.0,33.0,539.0,5.3,0
132.0,102.0,1000.0,15000.0,32311,33153,4.0,104.0,14000.0,6.2,0
97.0,88.0,360.0,24000.0,11498,25637,1.0,53.0,971.0,5.3,0
242.0,106.0,363.0,13000.0,30284,14544,1.0,102.0,826.0,6.6,10000
218.0,92.0,386.0,860.0,58967,2717,1.0,169.0,658.0,7.2,10000
49.0,105.0,275.0,477.0,3668,2312,4.0,85.0,397.0,4.6,157
172.0,107.0,289.0,572.0,34194,1627,2.0,199.0,324.0,7.5,0
68.0,120.0,693.0,49000.0,12601,51657,2.0,89.0,1000.0,6.5,0
223.0,103.0,611.0,21000.0,175962,23932,2.0,336.0,1000.0,7.6,0
59.0,92.0,577.0,890.0,33745,3654,0.0,198.0,729.0,6.2,0
252.0,147.0,669.0,6000.0,235992,8484,1.0,1768.0,889.0,8.0,16000
106.0,98.0,220.0,837.0,15388,1675,0.0,190.0,400.0,5.5,0
223.0,98.0,557.0,12000.0,36145,19310,0.0,108.0,6000.0,6.3,0
328.0,103.0,844.0,10000.0,109873,12867,0.0,320.0,882.0,7.2,33000
9.0,286.0,527.0,857.0,3828,3809,3.0,39.0,555.0,7.9,733
150.0,111.0,25.0,918.0,42792,1252,0.0,162.0,278.0,6.7,0
21.0,98.0,90.0,876.0,4996,1351,0.0,62.0,324.0,5.3,843
28.0,111.0,617.0,783.0,5917,4834,0.0,71.0,664.0,6.3,391
250.0,111.0,287.0,6000.0,69569,6748,0.0,436.0,294.0,6.5,0
17.0,100.0,46.0,192.0,1933,527,0.0,13.0,134.0,5.6,708
95.0,116.0,71.0,5000.0,6690,5426,0.0,83.0,203.0,7.0,284
260.0,145.0,18.0,136.0,111841,203,1.0,413.0,23.0,8.3,12000
141.0,84.0,58.0,510.0,55928,962,2.0,157.0,297.0,7.2,0
52.0,115.0,642.0,12000.0,22345,14889,2.0,144.0,970.0,6.8,0
205.0,105.0,56.0,1000.0,9427,1172,1.0,87.0,103.0,6.4,0
109.0,98.0,730.0,936.0,20730,3578,1.0,111.0,826.0,6.9,664
103.0,99.0,9.0,20.0,31589,48,0.0,172.0,13.0,8.0,0
110.0,110.0,7.0,64.0,24570,134,0.0,72.0,45.0,6.2,0
195.0,97.0,570.0,13000.0,64777,15293,0.0,201.0,794.0,6.4,0
14.0,88.0,40.0,825.0,2699,1432,0.0,29.0,476.0,5.6,154
177.0,103.0,1000.0,14000.0,47574,18639,0.0,209.0,1000.0,6.1,0
17.0,104.0,2.0,549.0,609,801,2.0,15.0,248.0,6.0,705
62.0,90.0,642.0,17000.0,14280,32814,5.0,41.0,14000.0,5.1,0
19.0,105.0,125.0,776.0,2236,1732,1.0,40.0,595.0,4.5,193
50.0,93.0,66.0,1000.0,7519,1245,1.0,39.0,165.0,5.9,445
25.0,141.0,576.0,735.0,3425,2528,1.0,32.0,627.0,6.0,0
39.0,85.0,912.0,14000.0,4006,29488,0.0,12.0,12000.0,5.8,0
136.0,109.0,537.0,1000.0,41638,2829,0.0,134.0,889.0,6.1,13000
26.0,105.0,51.0,179.0,5018,363,0.0,108.0,55.0,4.9,473
4.0,98.0,50.0,61.0,80,192,0.0,4.0,57.0,5.7,18
53.0,119.0,19.0,556.0,9177,996,4.0,53.0,353.0,7.1,821
22.0,124.0,303.0,631.0,695,1585,1.0,32.0,452.0,6.6,277
147.0,101.0,512.0,13000.0,437418,15500,1.0,609.0,571.0,8.1,38000
222.0,115.0,642.0,20000.0,38202,38963,3.0,135.0,17000.0,5.7,41000
106.0,120.0,954.0,29000.0,167750,33791,2.0,506.0,1000.0,6.8,10000
136.0,111.0,121.0,1000.0,12937,2140,2.0,73.0,767.0,7.5,0
5.0,94.0,124.0,467.0,993,994,2.0,13.0,220.0,6.2,998
131.0,131.0,638.0,16000.0,277505,28544,1.0,495.0,11000.0,8.3,10000
140.0,139.0,236.0,3000.0,18646,4211,1.0,81.0,769.0,7.4,1000
418.0,120.0,40.0,668.0,641997,820,0.0,1017.0,56.0,8.0,13000
94.0,119.0,249.0,886.0,55101,1639,0.0,201.0,276.0,6.9,3000
82.0,125.0,700.0,8000.0,213476,11135,2.0,271.0,995.0,6.9,11000
32.0,108.0,57.0,442.0,44096,717,1.0,62.0,162.0,5.5,489
22.0,101.0,277.0,892.0,1554,2055,0.0,20.0,355.0,5.7,0
72.0,145.0,560.0,10000.0,76842,12098,0.0,173.0,854.0,7.2,4000
39.0,98.0,496.0,953.0,69733,2496,1.0,97.0,730.0,6.9,0
264.0,101.0,725.0,10000.0,45603,14159,0.0,268.0,960.0,5.5,0
264.0,92.0,309.0,941.0,47169,2348,0.0,162.0,459.0,5.9,17000
145.0,93.0,535.0,13000.0,172493,15192,1.0,376.0,954.0,7.7,0
86.0,109.0,748.0,997.0,19505,3544,0.0,162.0,826.0,5.2,0
112.0,123.0,238.0,456.0,76477,1326,2.0,275.0,244.0,7.1,0
17.0,60.0,84.0,155.0,5563,552,0.0,57.0,130.0,6.6,373
101.0,99.0,648.0,975.0,47814,3500,4.0,426.0,912.0,5.5,0
51.0,119.0,418.0,18000.0,52846,35501,2.0,143.0,17000.0,7.7,0
42.0,110.0,490.0,849.0,6352,2226,1.0,43.0,597.0,5.4,0
10.0,107.0,25.0,327.0,15730,552,1.0,31.0,172.0,6.7,0
43.0,81.0,636.0,8000.0,15047,10792,1.0,160.0,670.0,5.0,2000
331.0,105.0,583.0,11000.0,82327,12894,1.0,350.0,1000.0,6.4,18000
38.0,82.0,8.0,23.0,3135,49,0.0,78.0,12.0,6.6,184
12.0,109.0,279.0,592.0,8904,1620,0.0,31.0,556.0,5.9,0
40.0,95.0,111.0,706.0,9693,1421,2.0,33.0,266.0,5.7,530
34.0,100.0,364.0,723.0,17262,2348,1.0,53.0,422.0,4.5,1000
82.0,118.0,467.0,931.0,16294,2704,7.0,252.0,726.0,3.7,889
125.0,91.0,50.0,874.0,22207,1608,0.0,747.0,613.0,5.0,0
56.0,90.0,636.0,869.0,24038,3007,2.0,123.0,779.0,4.6,411
160.0,108.0,690.0,26000.0,56338,41359,4.0,215.0,14000.0,6.5,4000
71.0,103.0,625.0,953.0,5721,3299,2.0,20.0,849.0,4.9,1000
37.0,96.0,654.0,3000.0,11729,6861,0.0,106.0,2000.0,6.0,645
62.0,117.0,55.0,718.0,9323,1148,6.0,157.0,330.0,6.9,970
73.0,93.0,514.0,1000.0,19805,2777,0.0,122.0,855.0,5.7,0
59.0,136.0,213.0,22000.0,13548,23378,0.0,75.0,740.0,6.7,932
25.0,115.0,534.0,1000.0,6011,3267,0.0,39.0,848.0,6.9,905
97.0,94.0,458.0,12000.0,13866,13446,3.0,55.0,490.0,5.5,488
205.0,85.0,489.0,1000.0,38985,3050,1.0,673.0,935.0,4.4,0
69.0,88.0,799.0,934.0,29008,3707,1.0,99.0,927.0,5.4,896
195.0,112.0,383.0,12000.0,38142,13528,0.0,270.0,593.0,7.0,0
61.0,86.0,169.0,878.0,11693,2165,5.0,104.0,834.0,5.4,613
77.0,86.0,635.0,962.0,11233,3715,1.0,32.0,925.0,5.4,0
259.0,112.0,177.0,413.0,89906,1372,1.0,175.0,412.0,8.0,13000
251.0,137.0,280.0,14000.0,92781,15337,0.0,320.0,617.0,7.6,5000
63.0,90.0,191.0,12000.0,12519,12776,5.0,112.0,215.0,5.9,853
47.0,107.0,113.0,10000.0,6782,10368,1.0,114.0,233.0,6.6,860
108.0,98.0,15.0,543.0,9334,678,3.0,59.0,113.0,6.7,447
64.0,84.0,102.0,159.0,7277,417,4.0,181.0,102.0,3.9,231
20.0,139.0,5.0,423.0,2427,446,1.0,27.0,15.0,5.7,127
135.0,97.0,548.0,14000.0,16444,16431,4.0,79.0,1000.0,6.7,2000
2.0,127.0,324.0,16000.0,524,17250,0.0,8.0,469.0,6.5,76
262.0,150.0,43.0,149.0,17933,390,0.0,165.0,44.0,6.8,0
129.0,104.0,59.0,412.0,3174,799,0.0,31.0,74.0,6.3,512
69.0,132.0,284.0,380.0,11077,1429,2.0,55.0,326.0,7.3,0
50.0,117.0,21.0,149.0,6069,243,2.0,34.0,32.0,6.9,1000
57.0,115.0,322.0,697.0,11704,2243,0.0,36.0,329.0,7.0,702
116.0,186.0,338.0,13000.0,12053,14638,1.0,119.0,1000.0,6.5,0
45.0,90.0,378.0,826.0,9928,2207,7.0,66.0,521.0,3.6,934
87.0,90.0,767.0,1000.0,60460,4377,0.0,104.0,872.0,7.7,14000
357.0,134.0,11000.0,15000.0,259837,39789,0.0,2254.0,13000.0,7.7,13000
348.0,101.0,429.0,833.0,167089,2690,0.0,491.0,809.0,5.9,62000
88.0,97.0,201.0,927.0,123390,1724,1.0,248.0,281.0,6.8,0
181.0,107.0,135.0,2000.0,36542,2447,2.0,378.0,258.0,7.4,0
107.0,99.0,390.0,3000.0,28159,4702,4.0,96.0,837.0,5.1,0
53.0,55.0,2.0,20.0,12590,25,0.0,37.0,3.0,9.1,0
132.0,124.0,170.0,14000.0,44795,14726,1.0,314.0,230.0,7.4,0
401.0,110.0,816.0,2000.0,185845,4757,7.0,284.0,906.0,7.2,52000
58.0,105.0,400.0,539.0,5602,1767,0.0,59.0,508.0,6.0,329
1.0,41.0,2.0,70.0,271,74,4.0,2.0,2.0,7.4,64
192.0,178.0,471.0,918.0,248354,2334,0.0,564.0,653.0,8.3,14000
157.0,125.0,93.0,273.0,64556,529,1.0,140.0,114.0,8.1,0
454.0,108.0,21.0,19000.0,85022,19086,0.0,616.0,50.0,6.3,29000
62.0,121.0,227.0,49000.0,98348,50141,1.0,131.0,263.0,7.3,0
4.0,100.0,385.0,898.0,912,2895,5.0,17.0,391.0,3.6,502
84.0,115.0,41.0,569.0,74351,714,1.0,233.0,69.0,1.6,62000
669.0,108.0,1000.0,20000.0,551363,38072,1.0,1140.0,15000.0,8.0,106000
492.0,117.0,1000.0,10000.0,182910,14160,0.0,630.0,2000.0,6.2,60000
149.0,220.0,3000.0,22000.0,790926,39960,1.0,650.0,14000.0,9.0,14000
101.0,112.0,237.0,656.0,47876,1307,0.0,320.0,363.0,6.1,0
102.0,99.0,54.0,130.0,36108,450,0.0,260.0,125.0,5.7,0
63.0,109.0,579.0,3000.0,6276,7833,0.0,55.0,3000.0,6.8,16000
106.0,83.0,612.0,3000.0,116625,6454,2.0,469.0,934.0,5.5,0
50.0,107.0,316.0,549.0,42614,1747,5.0,120.0,439.0,6.8,0
275.0,102.0,360.0,13000.0,72803,20330,3.0,171.0,6000.0,7.3,33000
90.0,100.0,460.0,833.0,16979,2800,4.0,42.0,807.0,6.1,0
133.0,97.0,835.0,23000.0,222099,37907,6.0,549.0,13000.0,7.2,10000
49.0,92.0,301.0,11000.0,28805,12687,1.0,159.0,489.0,5.9,1000
19.0,84.0,182.0,11000.0,37611,12322,2.0,72.0,852.0,6.1,0
186.0,86.0,2.0,619.0,12983,971,0.0,139.0,350.0,6.8,0
185.0,120.0,829.0,8000.0,357579,12755,0.0,1100.0,902.0,7.7,15000
42.0,89.0,329.0,571.0,9285,2241,1.0,91.0,442.0,4.9,0
37.0,117.0,912.0,1000.0,6528,6554,9.0,32.0,997.0,6.1,0
45.0,97.0,782.0,899.0,19547,2936,2.0,168.0,842.0,2.5,0
57.0,91.0,459.0,904.0,24834,3353,5.0,168.0,471.0,6.1,934
25.0,100.0,388.0,694.0,7984,2486,1.0,42.0,558.0,5.9,833
59.0,72.0,435.0,659.0,31371,2646,0.0,166.0,628.0,5.7,0
58.0,84.0,334.0,1000.0,12676,2297,2.0,84.0,345.0,5.6,0
330.0,126.0,745.0,2000.0,220475,5371,0.0,1066.0,850.0,7.2,20000
489.0,108.0,123.0,149.0,289508,430,0.0,611.0,145.0,7.7,109000
242.0,112.0,213.0,512.0,254404,1171,2.0,840.0,216.0,7.8,0
40.0,90.0,405.0,939.0,4339,2815,2.0,31.0,890.0,6.1,593
112.0,91.0,140.0,803.0,15664,1921,0.0,149.0,587.0,5.8,0
84.0,135.0,525.0,4000.0,21406,6214,2.0,169.0,1000.0,6.5,0
251.0,141.0,78.0,378.0,132149,751,0.0,316.0,85.0,7.9,5000
113.0,104.0,844.0,24000.0,19707,27806,0.0,128.0,912.0,6.3,862
23.0,84.0,744.0,1000.0,1520,3352,0.0,20.0,851.0,3.8,204
421.0,118.0,491.0,805.0,161288,2499,0.0,351.0,681.0,8.3,72000
32.0,82.0,294.0,721.0,20033,1805,0.0,117.0,359.0,6.4,679
52.0,95.0,650.0,899.0,21212,3092,4.0,107.0,849.0,6.7,3000
81.0,94.0,4000.0,16000.0,16059,31005,2.0,210.0,8000.0,6.1,0
39.0,99.0,730.0,3000.0,3116,6485,3.0,39.0,1000.0,6.0,251
63.0,121.0,812.0,4000.0,27675,6910,4.0,181.0,957.0,5.8,0
47.0,84.0,690.0,15000.0,25541,18864,0.0,181.0,816.0,5.6,0
111.0,93.0,258.0,567.0,21530,1775,1.0,159.0,326.0,6.1,618
168.0,93.0,499.0,552.0,60407,2730,0.0,84.0,528.0,5.9,11000
165.0,120.0,280.0,12000.0,63084,13208,0.0,123.0,530.0,7.3,0
104.0,112.0,548.0,748.0,18442,2417,1.0,59.0,573.0,6.8,689
150.0,107.0,252.0,2000.0,28573,3004,2.0,87.0,257.0,5.7,5000
61.0,112.0,8.0,2000.0,4767,2389,1.0,69.0,370.0,7.3,186
226.0,96.0,73.0,14000.0,56264,14372,2.0,166.0,153.0,6.3,0
21.0,91.0,150.0,979.0,1595,1679,3.0,19.0,385.0,5.9,69
217.0,105.0,1000.0,20000.0,88037,39473,0.0,201.0,15000.0,7.1,10000
94.0,125.0,968.0,22000.0,28068,37606,2.0,108.0,14000.0,7.1,0
364.0,102.0,850.0,8000.0,351274,13631,2.0,457.0,3000.0,8.0,131000
19.0,87.0,147.0,683.0,922,1139,1.0,23.0,155.0,5.1,107
129.0,118.0,442.0,2000.0,14143,3474,4.0,102.0,812.0,7.1,0
71.0,115.0,887.0,14000.0,5254,17104,4.0,92.0,900.0,6.5,141
93.0,91.0,794.0,3000.0,7199,7875,0.0,53.0,1000.0,4.5,0
399.0,88.0,304.0,1000.0,82331,2011,6.0,297.0,305.0,6.6,18000
110.0,127.0,116.0,306.0,31414,796,0.0,180.0,164.0,4.3,0
285.0,94.0,383.0,873.0,88241,2812,0.0,266.0,461.0,6.7,23000
2.0,115.0,29.0,14000.0,90,14133,1.0,1.0,81.0,6.8,139
61.0,90.0,234.0,477.0,5663,1483,0.0,106.0,238.0,5.4,332
242.0,102.0,113.0,170.0,77305,931,0.0,162.0,157.0,6.6,11000
62.0,100.0,91.0,581.0,16281,931,0.0,96.0,201.0,7.4,0
121.0,117.0,543.0,18000.0,26493,20456,0.0,159.0,638.0,7.3,0
83.0,109.0,355.0,13000.0,14354,14347,1.0,139.0,795.0,6.9,0
122.0,121.0,975.0,11000.0,163492,23602,3.0,460.0,10000.0,8.0,15000
88.0,111.0,1000.0,6000.0,9957,9244,1.0,35.0,2000.0,6.4,0
120.0,100.0,99.0,18000.0,75675,32288,1.0,365.0,14000.0,7.8,0
225.0,109.0,204.0,818.0,28483,1813,0.0,176.0,467.0,6.1,0
130.0,93.0,697.0,783.0,14193,3700,1.0,106.0,782.0,6.1,0
167.0,101.0,472.0,1000.0,24012,3142,2.0,126.0,668.0,5.1,0
7.0,101.0,135.0,490.0,3256,1166,2.0,44.0,185.0,7.8,337
226.0,106.0,552.0,33000.0,114762,34351,1.0,299.0,730.0,7.4,19000
185.0,94.0,18.0,77.0,132386,156,0.0,398.0,32.0,7.8,38000
177.0,140.0,322.0,963.0,79330,2894,0.0,690.0,595.0,8.0,0
28.0,132.0,241.0,1000.0,5648,2004,2.0,50.0,653.0,6.7,329
48.0,99.0,599.0,812.0,6921,3337,3.0,48.0,787.0,6.6,344
116.0,90.0,506.0,966.0,13371,2661,7.0,60.0,681.0,6.4,0
391.0,105.0,844.0,22000.0,165792,26233,1.0,392.0,982.0,6.7,44000
117.0,108.0,168.0,18000.0,14757,18739,5.0,51.0,322.0,6.2,0
24.0,69.0,191.0,912.0,61753,1833,0.0,133.0,320.0,7.3,5000
86.0,148.0,489.0,717.0,31943,1730,2.0,224.0,517.0,8.1,0
41.0,118.0,655.0,968.0,2676,4270,0.0,33.0,844.0,7.0,0
304.0,132.0,259.0,1000.0,284252,2466,0.0,1058.0,931.0,8.0,18000
385.0,130.0,366.0,813.0,412454,2047,0.0,962.0,559.0,8.0,21000
145.0,95.0,1000.0,3000.0,315549,8134,6.0,789.0,1000.0,7.0,0
99.0,80.0,186.0,6000.0,12029,6829,0.0,32.0,637.0,7.9,0
29.0,94.0,148.0,400.0,39798,1044,1.0,69.0,255.0,5.9,0
77.0,122.0,807.0,997.0,34579,5165,8.0,62.0,966.0,6.6,0
91.0,102.0,436.0,656.0,22147,2754,0.0,156.0,528.0,6.3,770
148.0,116.0,664.0,12000.0,91414,16539,2.0,359.0,980.0,7.7,0
61.0,78.0,567.0,759.0,216486,2462,1.0,242.0,595.0,6.9,0
84.0,114.0,793.0,2000.0,71842,4537,0.0,152.0,883.0,7.1,0
83.0,112.0,733.0,11000.0,66966,22479,1.0,175.0,10000.0,7.4,0
216.0,110.0,11.0,93.0,57996,146,0.0,349.0,17.0,6.5,15000
107.0,104.0,920.0,17000.0,90938,21380,0.0,271.0,2000.0,6.5,0
63.0,81.0,616.0,13000.0,42892,17035,0.0,154.0,2000.0,6.8,0
140.0,154.0,889.0,22000.0,239540,25522,5.0,462.0,1000.0,7.5,0
153.0,102.0,816.0,1000.0,113918,4065,2.0,165.0,954.0,6.6,0
414.0,89.0,371.0,963.0,204327,2054,0.0,471.0,465.0,7.1,32000
16.0,132.0,122.0,405.0,9503,914,1.0,68.0,194.0,6.6,0
139.0,103.0,504.0,629.0,45890,2730,0.0,177.0,561.0,7.0,0
111.0,93.0,135.0,1000.0,34219,1531,1.0,578.0,188.0,3.3,0
229.0,93.0,281.0,971.0,157051,2043,0.0,261.0,329.0,6.7,29000
112.0,172.0,78.0,654.0,76398,1306,0.0,258.0,416.0,8.0,0
207.0,96.0,933.0,49000.0,97938,52138,0.0,605.0,989.0,6.8,0
198.0,89.0,1000.0,137000.0,57446,140268,0.0,369.0,1000.0,6.0,0
